,CRUISE6,CRUISE,STRATUM,TOW,STATION,STATUS_CODE,ID,SVSPP,CATCHSEX,EXPCATCHNUM,EXPCATCHWT,SCIENTIFIC_NAME,CATCH_COMMENT
3961,199702,9702,3240,2,94,10,1.99702e+17,33,0,2.0,0.4,Alosa pseudoharengus (alewife), 
3962,199702,9702,3210,1,95,10,1.99702e+17,33,0,3.0,0.7,Alosa pseudoharengus (alewife), 
3963,199702,9702,3230,2,96,10,1.99702e+17,33,0,5.0,0.9,Alosa pseudoharengus (alewife), 
3964,199702,9702,1730,5,97,10,1.99702e+17,33,0,22.0,3.0,Alosa pseudoharengus (alewife), 
3965,199702,9702,3180,1,100,10,1.99702e+17,33,0,5.0,0.7,Alosa pseudoharengus (alewife), 
3966,199702,9702,3190,2,102,10,1.99702e+17,33,0,27.0,1.3,Alosa pseudoharengus (alewife), 
3967,199702,9702,3160,2,103,10,1.99702e+17,33,0,3.0,0.2,Alosa pseudoharengus (alewife), 
3968,199702,9702,3170,2,104,10,1.99702e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
3969,199702,9702,1730,3,108,10,1.99702e+17,33,0,2.0,0.3,Alosa pseudoharengus (alewife), 
3970,199702,9702,1010,5,109,10,1.99702e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
3971,199702,9702,3450,1,110,10,1.99702e+17,33,0,313.0,4.9,Alosa pseudoharengus (alewife), 
3972,199702,9702,3020,1,111,10,1.99702e+17,33,0,12.0,0.6,Alosa pseudoharengus (alewife), 
3973,199702,9702,1050,3,112,10,1.99702e+17,33,0,2.0,0.1,Alosa pseudoharengus (alewife), 
3974,199702,9702,3450,2,113,10,1.99702e+17,33,0,14.0,1.5,Alosa pseudoharengus (alewife), 
3975,199702,9702,1050,1,114,10,1.99702e+17,33,0,77.0,9.8,Alosa pseudoharengus (alewife), 
3976,199702,9702,1060,5,115,10,1.99702e+17,33,0,24.0,3.6,Alosa pseudoharengus (alewife), 
3977,199702,9702,1060,7,116,10,1.99702e+17,33,0,606.0,95.3,Alosa pseudoharengus (alewife), 
3978,199702,9702,1060,8,117,10,1.99702e+17,33,0,59.0,7.7,Alosa pseudoharengus (alewife), 
3979,199702,9702,1060,3,118,10,1.99702e+17,33,0,16.0,2.1,Alosa pseudoharengus (alewife), 
3980,199702,9702,1060,6,119,10,1.99702e+17,33,0,5.0,0.9,Alosa pseudoharengus (alewife), 
3981,199702,9702,1050,5,120,10,1.99702e+17,33,0,8.0,1.0,Alosa pseudoharengus (alewife), 
3982,199702,9702,1050,4,121,10,1.99702e+17,33,0,2.0,0.3,Alosa pseudoharengus (alewife), 
3983,199702,9702,1050,2,122,10,1.99702e+17,33,0,5.0,0.8,Alosa pseudoharengus (alewife), 
3984,199702,9702,3020,2,123,10,1.99702e+17,33,0,5.0,0.5,Alosa pseudoharengus (alewife), 
3985,199702,9702,3050,1,124,10,1.99702e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
3986,199702,9702,3040,2,125,10,1.99702e+17,33,0,3.0,0.1,Alosa pseudoharengus (alewife), 
3987,199702,9702,3040,1,127,10,1.99702e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
3988,199702,9702,3030,1,128,10,1.99702e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
3989,199702,9702,3080,2,133,10,1.99702e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
3990,199702,9702,1010,7,134,10,1.99702e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
3991,199702,9702,3110,2,135,10,1.99702e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
3992,199702,9702,3110,1,136,10,1.99702e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
3993,199702,9702,3100,2,139,10,1.99702e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
3994,199702,9702,3130,2,141,10,1.99702e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
3995,199702,9702,3140,1,143,10,1.99702e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
3996,199702,9702,3130,1,144,10,1.99702e+17,33,0,7.0,0.5,Alosa pseudoharengus (alewife), 
3997,199702,9702,3160,1,145,10,1.99702e+17,33,0,6.0,0.8,Alosa pseudoharengus (alewife), 
3998,199702,9702,3170,1,146,10,1.99702e+17,33,0,2.0,0.2,Alosa pseudoharengus (alewife), 
3999,199702,9702,1010,3,147,10,1.99702e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
4000,199702,9702,1010,4,149,10,1.99702e+17,33,0,13.0,1.4,Alosa pseudoharengus (alewife), 
4001,199702,9702,1010,6,150,10,1.99702e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
4002,199702,9702,1010,1,151,10,1.99702e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
4003,199702,9702,1020,1,152,10,1.99702e+17,33,0,5.0,0.9,Alosa pseudoharengus (alewife), 
4004,199702,9702,1030,1,155,10,1.99702e+17,33,0,4.0,0.7,Alosa pseudoharengus (alewife), 
4005,199702,9702,1020,4,158,10,1.99702e+17,33,0,31.0,4.5,Alosa pseudoharengus (alewife), 
4006,199702,9702,1020,5,159,10,1.99702e+17,33,0,6.0,0.9,Alosa pseudoharengus (alewife), 
4007,199702,9702,1020,2,160,10,1.99702e+17,33,0,4.0,0.6,Alosa pseudoharengus (alewife), 
4008,199702,9702,1020,6,161,10,1.99702e+17,33,0,2.0,0.4,Alosa pseudoharengus (alewife), 
4009,199702,9702,1070,2,163,10,1.99702e+17,33,0,7.0,1.4,Alosa pseudoharengus (alewife), 
4010,199702,9702,1070,1,164,10,1.99702e+17,33,0,6.0,1.3,Alosa pseudoharengus (alewife), 
4011,199702,9702,1060,4,165,10,1.99702e+17,33,0,40.0,7.3,Alosa pseudoharengus (alewife), 
4012,199702,9702,1060,1,166,10,1.99702e+17,33,0,4.0,0.6,Alosa pseudoharengus (alewife), 
4013,199702,9702,1090,2,167,10,1.99702e+17,33,0,11.0,1.9,Alosa pseudoharengus (alewife), 
4014,199702,9702,1090,5,168,10,1.99702e+17,33,0,12.0,1.8,Alosa pseudoharengus (alewife), 
4015,199702,9702,1060,2,169,10,1.99702e+17,33,0,264.0,31.7,Alosa pseudoharengus (alewife), 
4016,199702,9702,1100,7,174,10,1.99702e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
4017,199702,9702,1100,3,176,10,1.99702e+17,33,0,3.0,0.8,Alosa pseudoharengus (alewife), 
4018,199702,9702,3550,4,179,10,1.99702e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
4019,199702,9702,3550,2,180,10,1.99702e+17,33,0,2.0,0.3,Alosa pseudoharengus (alewife), 
4020,199702,9702,1100,2,182,10,1.99702e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
4021,199702,9702,1100,4,186,10,1.99702e+17,33,0,35.0,6.8,Alosa pseudoharengus (alewife), 
4022,199702,9702,1120,1,187,10,1.99702e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
4023,199702,9702,1130,3,193,10,1.99702e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
4024,199702,9702,1230,3,197,10,1.99702e+17,33,0,2.0,0.4,Alosa pseudoharengus (alewife), 
4025,199702,9702,1230,1,201,10,1.99702e+17,33,0,10.0,1.0,Alosa pseudoharengus (alewife), 
4026,199702,9702,3590,1,202,10,1.99702e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
4027,199702,9702,3600,2,203,10,1.99702e+17,33,0,9.0,0.3,Alosa pseudoharengus (alewife), 
4028,199702,9702,3610,1,204,10,1.99702e+17,33,0,7.0,0.1,Alosa pseudoharengus (alewife), 
4029,199702,9702,3600,1,205,10,1.99702e+17,33,0,5.0,0.3,Alosa pseudoharengus (alewife), 
4030,199702,9702,3610,2,206,10,1.99702e+17,33,0,15.0,0.5,Alosa pseudoharengus (alewife), 
4031,199702,9702,1270,1,207,10,1.99702e+17,33,0,9.0,0.4,Alosa pseudoharengus (alewife), 
4032,199702,9702,3560,1,211,10,1.99702e+17,33,0,7.0,0.1,Alosa pseudoharengus (alewife), 
4033,199702,9702,1240,5,212,10,1.99702e+17,33,0,27.0,2.0,Alosa pseudoharengus (alewife), 
4034,199702,9702,1280,2,213,10,1.99702e+17,33,0,16.0,1.3,Alosa pseudoharengus (alewife), 
4035,199702,9702,1280,1,214,10,1.99702e+17,33,0,22.0,1.8,Alosa pseudoharengus (alewife), 
4036,199702,9702,1280,5,215,10,1.99702e+17,33,0,19.0,1.7,Alosa pseudoharengus (alewife), 
4037,199702,9702,1280,4,216,10,1.99702e+17,33,0,16.0,1.3,Alosa pseudoharengus (alewife), 
4038,199702,9702,1280,6,217,10,1.99702e+17,33,0,13.0,1.1,Alosa pseudoharengus (alewife), 
4039,199702,9702,1240,4,218,10,1.99702e+17,33,0,18.0,1.8,Alosa pseudoharengus (alewife), 
4040,199702,9702,1240,6,219,10,1.99702e+17,33,0,11.0,1.2,Alosa pseudoharengus (alewife), 
4041,199702,9702,1200,4,220,10,1.99702e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
4042,199702,9702,1210,1,221,10,1.99702e+17,33,0,3.0,0.3,Alosa pseudoharengus (alewife), 
4043,199702,9702,1220,3,222,10,1.99702e+17,33,0,34.0,4.1,Alosa pseudoharengus (alewife), 
4044,199702,9702,1230,4,226,10,1.99702e+17,33,0,4.0,0.4,Alosa pseudoharengus (alewife), 
4045,199702,9702,1150,1,230,10,1.99702e+17,33,0,4.0,0.7,Alosa pseudoharengus (alewife), 
4046,199702,9702,1190,8,232,10,1.99702e+17,33,0,3.0,0.7,Alosa pseudoharengus (alewife), 
4047,199702,9702,1190,3,233,10,1.99702e+17,33,0,1.0,0.3,Alosa pseudoharengus (alewife), 
4048,199702,9702,1130,7,240,10,1.99702e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
4049,199702,9702,1180,1,248,10,1.99702e+17,33,0,1.0,0.5,Alosa pseudoharengus (alewife), 
4050,199702,9702,1180,2,257,10,1.99702e+17,33,0,4.0,0.9,Alosa pseudoharengus (alewife), 
4051,199702,9702,1290,3,262,10,1.99702e+17,33,0,1.0,0.3,Alosa pseudoharengus (alewife), 
4052,199702,9702,1220,4,264,10,1.99702e+17,33,0,1.0,0.3,Alosa pseudoharengus (alewife), 
4053,199702,9702,1210,3,265,10,1.99702e+17,33,0,1.0,0.3,Alosa pseudoharengus (alewife), 
4054,199702,9702,1300,3,267,10,1.99702e+17,33,0,4.0,0.7,Alosa pseudoharengus (alewife), 
4055,199702,9702,1290,6,268,10,1.99702e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
4056,199702,9702,1300,2,270,10,1.99702e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
4057,199702,9702,1210,2,271,10,1.99702e+17,33,0,4.0,0.6,Alosa pseudoharengus (alewife), 
4058,199702,9702,1200,2,272,10,1.99702e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
4059,199702,9702,1220,2,276,10,1.99702e+17,33,0,1.0,0.3,Alosa pseudoharengus (alewife), 
4060,199702,9702,1220,1,277,10,1.99702e+17,33,0,5.0,0.7,Alosa pseudoharengus (alewife), 
4061,199702,9702,1290,2,278,10,1.99702e+17,33,0,4.0,0.8,Alosa pseudoharengus (alewife), 
4062,199702,9702,1360,3,279,10,1.99702e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
4063,199702,9702,1290,7,280,10,1.99702e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
4064,199702,9702,1290,8,281,10,1.99702e+17,33,0,5.0,0.8,Alosa pseudoharengus (alewife), 
4065,199702,9702,1240,3,282,10,1.99702e+17,33,0,24.0,2.6,Alosa pseudoharengus (alewife), 
4066,199702,9702,1240,1,283,10,1.99702e+17,33,0,12.0,1.3,Alosa pseudoharengus (alewife), 
4067,199702,9702,1260,2,287,10,1.99702e+17,33,0,3.0,0.0,Alosa pseudoharengus (alewife), 
4068,199702,9702,3650,1,289,10,1.99702e+17,33,0,121.0,3.3,Alosa pseudoharengus (alewife), 
4069,199702,9702,3660,2,290,10,1.99702e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
4070,199702,9702,3630,1,291,10,1.99702e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
4071,199702,9702,1260,5,292,10,1.99702e+17,33,0,17.0,0.8,Alosa pseudoharengus (alewife), 
4072,199702,9702,3660,1,294,10,1.99702e+17,33,0,32.0,1.8,Alosa pseudoharengus (alewife), 
4073,199702,9702,1400,3,296,10,1.99702e+17,33,0,3.0,0.1,Alosa pseudoharengus (alewife), 
4074,199702,9702,1400,1,297,10,1.99702e+17,33,0,17.0,0.6,Alosa pseudoharengus (alewife), 
4075,199702,9702,1270,3,298,10,1.99702e+17,33,0,11.0,0.8,Alosa pseudoharengus (alewife), 
4076,199702,9702,1270,4,300,10,1.99702e+17,33,0,2.0,0.1,Alosa pseudoharengus (alewife), 
4077,199702,9702,1370,5,301,10,1.99702e+17,33,0,2.0,0.4,Alosa pseudoharengus (alewife), 
4078,199702,9702,1380,1,303,10,1.99702e+17,33,0,16.0,0.8,Alosa pseudoharengus (alewife), 
4079,199702,9702,1400,2,304,10,1.99702e+17,33,0,21.0,0.4,Alosa pseudoharengus (alewife), 
4080,199702,9702,1380,4,305,10,1.99702e+17,33,0,41.0,0.2,Alosa pseudoharengus (alewife), 
4081,199702,9702,1390,4,306,10,1.99702e+17,33,0,2.0,0.0,Alosa pseudoharengus (alewife), 
4082,199702,9702,1390,2,308,10,1.99702e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
4083,199702,9702,1380,5,309,10,1.99702e+17,33,0,10.0,1.0,Alosa pseudoharengus (alewife), 
4084,199702,9702,1390,5,310,10,1.99702e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
4085,199702,9702,1380,3,311,10,1.99702e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
4086,199702,9702,1390,1,312,10,1.99702e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
4087,199702,9702,1351,1,313,10,1.99702e+17,33,0,15.0,1.9,Alosa pseudoharengus (alewife), 
4088,199702,9702,1351,2,314,10,1.99702e+17,33,0,3.0,0.5,Alosa pseudoharengus (alewife), 
4089,199702,9702,1340,4,315,10,1.99702e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
4090,199702,9702,1340,6,316,10,1.99702e+17,33,0,4.0,0.7,Alosa pseudoharengus (alewife), 
4091,199702,9702,1330,3,318,10,1.99702e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
4092,199702,9702,1340,2,322,10,1.99702e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
4093,199702,9702,1340,5,323,10,1.99702e+17,33,0,2.0,0.4,Alosa pseudoharengus (alewife), 
4094,199702,9702,1360,8,324,10,1.99702e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
4095,199702,9702,1360,6,326,10,1.99702e+17,33,0,2.0,0.4,Alosa pseudoharengus (alewife), 
4096,199702,9702,1360,4,327,10,1.99702e+17,33,0,1.0,0.3,Alosa pseudoharengus (alewife), 
4097,199702,9702,1360,5,328,10,1.99702e+17,33,0,14.0,3.5,Alosa pseudoharengus (alewife), 
4098,199702,9702,1360,1,329,10,1.99702e+17,33,0,1.0,0.3,Alosa pseudoharengus (alewife), 
4099,199702,9702,1360,2,331,10,1.99702e+17,33,0,6.0,0.4,Alosa pseudoharengus (alewife), 
4100,199702,9702,1380,2,332,10,1.99702e+17,33,0,13.0,0.3,Alosa pseudoharengus (alewife), 
4101,199702,9702,1370,2,333,10,1.99702e+17,33,0,10.0,0.6,Alosa pseudoharengus (alewife), 
4102,199702,9702,1280,3,334,10,1.99702e+17,33,0,5.0,0.6,Alosa pseudoharengus (alewife), 
4103,199702,9702,1280,7,335,10,1.99702e+17,33,0,3.0,0.2,Alosa pseudoharengus (alewife), 
4104,199702,9702,1370,3,336,10,1.99702e+17,33,0,3.0,0.3,Alosa pseudoharengus (alewife), 
4105,199702,9702,1370,1,337,10,1.99702e+17,33,0,2.0,0.2,Alosa pseudoharengus (alewife), 
4106,199702,9702,1240,7,339,10,1.99702e+17,33,0,5.0,0.7,Alosa pseudoharengus (alewife), 
4107,199702,9702,1240,8,340,10,1.99702e+17,33,0,10.0,1.0,Alosa pseudoharengus (alewife), 
4108,199702,9702,1240,9,344,10,1.99702e+17,33,0,38.0,3.6,Alosa pseudoharengus (alewife), 
4109,199702,9702,1240,10,345,10,1.99702e+17,33,0,107.0,9.1,Alosa pseudoharengus (alewife), 
4110,199802,9802,3420,1,64,10,1.99802e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
4111,199802,9802,3400,2,70,10,1.99802e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
4112,199802,9802,3380,2,74,10,1.99802e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
4113,199802,9802,3370,2,75,10,1.99802e+17,33,0,8.0,0.5,Alosa pseudoharengus (alewife), 
4114,199802,9802,3360,1,76,10,1.99802e+17,33,0,3.0,0.2,Alosa pseudoharengus (alewife), 
4115,199802,9802,3360,2,77,10,1.99802e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
4116,199802,9802,3340,1,78,10,1.99802e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
4117,199802,9802,3330,1,79,10,1.99802e+17,33,0,5.0,0.4,Alosa pseudoharengus (alewife), 
4118,199802,9802,3340,2,82,10,1.99802e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
4119,199802,9802,3320,2,83,10,1.99802e+17,33,0,2.0,0.2,Alosa pseudoharengus (alewife), 
4120,199802,9802,3310,1,84,10,1.99802e+17,33,0,14.0,1.0,Alosa pseudoharengus (alewife), 
4121,199802,9802,3310,2,85,10,1.99802e+17,33,0,32.0,2.6,Alosa pseudoharengus (alewife), 
4122,199802,9802,3320,1,86,10,1.99802e+17,33,0,35.0,3.2,Alosa pseudoharengus (alewife), 
4123,199802,9802,3300,1,87,10,1.99802e+17,33,0,22.0,1.5,Alosa pseudoharengus (alewife), 
4124,199802,9802,3280,2,88,10,1.99802e+17,33,0,12.0,1.0,Alosa pseudoharengus (alewife), 
4125,199802,9802,3280,1,89,10,1.99802e+17,33,0,9.0,1.1,Alosa pseudoharengus (alewife), 
4126,199802,9802,3290,1,90,10,1.99802e+17,33,0,25.0,3.7,Alosa pseudoharengus (alewife), 
4127,199802,9802,3290,2,92,10,1.99802e+17,33,0,10.0,1.1,Alosa pseudoharengus (alewife), 
4128,199802,9802,3260,1,94,10,1.99802e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
4129,199802,9802,3250,2,95,10,1.99802e+17,33,0,7.0,0.4,Alosa pseudoharengus (alewife), 
4130,199802,9802,3240,2,96,10,1.99802e+17,33,0,11.0,0.7,Alosa pseudoharengus (alewife), 
4131,199802,9802,3250,1,97,10,1.99802e+17,33,0,49.0,1.7,Alosa pseudoharengus (alewife), 
4132,199802,9802,3240,1,98,10,1.99802e+17,33,0,2.0,0.1,Alosa pseudoharengus (alewife), 
4133,199802,9802,3260,2,99,10,1.99802e+17,33,0,16.0,1.1,Alosa pseudoharengus (alewife), 
4134,199802,9802,1690,4,100,10,1.99802e+17,33,0,13.0,2.3,Alosa pseudoharengus (alewife), 
4135,199802,9802,3220,2,101,10,1.99802e+17,33,0,4.0,0.9,Alosa pseudoharengus (alewife), 
4136,199802,9802,3220,1,102,10,1.99802e+17,33,0,2.0,0.3,Alosa pseudoharengus (alewife), 
4137,199802,9802,3210,1,103,10,1.99802e+17,33,0,58.0,7.7,Alosa pseudoharengus (alewife), 
4138,199802,9802,3230,2,105,10,1.99802e+17,33,0,18.0,2.3,Alosa pseudoharengus (alewife), 
4139,199802,9802,3190,2,106,10,1.99802e+17,33,0,22.0,3.2,Alosa pseudoharengus (alewife), 
4140,199802,9802,3180,1,107,10,1.99802e+17,33,0,8.0,0.7,Alosa pseudoharengus (alewife), 
4141,199802,9802,3190,1,108,10,1.99802e+17,33,0,6.0,0.5,Alosa pseudoharengus (alewife), 
4142,199802,9802,3200,2,109,10,1.99802e+17,33,0,7.0,0.8,Alosa pseudoharengus (alewife), 
4143,199802,9802,1730,2,110,10,1.99802e+17,33,0,9.0,1.5,Alosa pseudoharengus (alewife), 
4144,199802,9802,1010,7,111,10,1.99802e+17,33,0,10.0,1.5,Alosa pseudoharengus (alewife), 
4145,199802,9802,1730,3,112,10,1.99802e+17,33,0,114.0,17.7,Alosa pseudoharengus (alewife), 
4146,199802,9802,1730,4,113,10,1.99802e+17,33,0,22.0,3.4,Alosa pseudoharengus (alewife), 
4147,199802,9802,1730,5,114,10,1.99802e+17,33,0,29.0,4.0,Alosa pseudoharengus (alewife), 
4148,199802,9802,3200,1,115,10,1.99802e+17,33,0,13.0,1.5,Alosa pseudoharengus (alewife), 
4149,199802,9802,1090,1,117,10,1.99802e+17,33,0,9.0,0.4,Alosa pseudoharengus (alewife), 
4150,199802,9802,1100,5,118,10,1.99802e+17,33,0,15.0,1.2,Alosa pseudoharengus (alewife), 
4151,199802,9802,1060,1,119,10,1.99802e+17,33,0,10.0,0.9,Alosa pseudoharengus (alewife), 
4152,199802,9802,1060,7,120,10,1.99802e+17,33,0,6.0,0.9,Alosa pseudoharengus (alewife), 
4153,199802,9802,1070,2,122,10,1.99802e+17,33,0,2.0,0.4,Alosa pseudoharengus (alewife), 
4154,199802,9802,1060,2,125,10,1.99802e+17,33,0,36.0,5.8,Alosa pseudoharengus (alewife), 
4155,199802,9802,1060,5,126,10,1.99802e+17,33,0,18.0,3.1,Alosa pseudoharengus (alewife), 
4156,199802,9802,1060,8,127,10,1.99802e+17,33,0,8.0,1.1,Alosa pseudoharengus (alewife), 
4157,199802,9802,1060,4,128,10,1.99802e+17,33,0,12.0,1.2,Alosa pseudoharengus (alewife), 
4158,199802,9802,1050,1,129,10,1.99802e+17,33,0,8.0,0.6,Alosa pseudoharengus (alewife), 
4159,199802,9802,1060,3,130,10,1.99802e+17,33,0,6.0,0.9,Alosa pseudoharengus (alewife), 
4160,199802,9802,1020,5,131,10,1.99802e+17,33,0,3.0,0.4,Alosa pseudoharengus (alewife), 
4161,199802,9802,1020,6,132,10,1.99802e+17,33,0,3.0,0.6,Alosa pseudoharengus (alewife), 
4162,199802,9802,1020,1,133,10,1.99802e+17,33,0,9.0,1.6,Alosa pseudoharengus (alewife), 
4163,199802,9802,1020,3,134,10,1.99802e+17,33,0,29.0,5.1,Alosa pseudoharengus (alewife), 
4164,199802,9802,1020,4,135,10,1.99802e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
4165,199802,9802,1010,3,136,10,1.99802e+17,33,0,5.0,0.8,Alosa pseudoharengus (alewife), 
4166,199802,9802,1010,1,137,10,1.99802e+17,33,0,92.0,10.4,Alosa pseudoharengus (alewife), 
4167,199802,9802,1010,4,138,10,1.99802e+17,33,0,14.0,1.8,Alosa pseudoharengus (alewife), 
4168,199802,9802,1010,5,139,10,1.99802e+17,33,0,110.0,11.1,Alosa pseudoharengus (alewife), 
4169,199802,9802,1010,6,140,10,1.99802e+17,33,0,7.0,0.6,Alosa pseudoharengus (alewife), 
4170,199802,9802,3160,1,141,10,1.99802e+17,33,0,2.0,0.4,Alosa pseudoharengus (alewife), 
4171,199802,9802,3160,2,142,10,1.99802e+17,33,0,2.0,0.2,Alosa pseudoharengus (alewife), 
4172,199802,9802,3150,1,143,10,1.99802e+17,33,0,5.0,0.2,Alosa pseudoharengus (alewife), 
4173,199802,9802,3130,1,146,10,1.99802e+17,33,0,2.0,0.0,Alosa pseudoharengus (alewife), 
4174,199802,9802,3140,1,147,10,1.99802e+17,33,0,13.0,1.7,Alosa pseudoharengus (alewife), 
4175,199802,9802,3110,1,148,10,1.99802e+17,33,0,14.0,1.4,Alosa pseudoharengus (alewife), 
4176,199802,9802,3110,2,149,10,1.99802e+17,33,0,3.0,0.6,Alosa pseudoharengus (alewife), 
4177,199802,9802,3140,2,150,10,1.99802e+17,33,0,35.0,1.9,Alosa pseudoharengus (alewife), 
4178,199802,9802,3120,1,152,10,1.99802e+17,33,0,6.0,0.8,Alosa pseudoharengus (alewife), 
4179,199802,9802,3090,1,153,10,1.99802e+17,33,0,15.0,0.7,Alosa pseudoharengus (alewife), 
4180,199802,9802,3100,2,154,10,1.99802e+17,33,0,4.0,0.6,Alosa pseudoharengus (alewife), 
4181,199802,9802,3100,1,155,10,1.99802e+17,33,0,1.0,0.0,Alosa pseudoharengus (alewife), 
4182,199802,9802,3080,1,156,10,1.99802e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
4183,199802,9802,3070,1,157,10,1.99802e+17,33,0,2.0,0.3,Alosa pseudoharengus (alewife), 
4184,199802,9802,3070,2,158,10,1.99802e+17,33,0,3.0,0.5,Alosa pseudoharengus (alewife), 
4185,199802,9802,3060,1,159,10,1.99802e+17,33,0,5.0,0.3,Alosa pseudoharengus (alewife), 
4186,199802,9802,3080,2,160,10,1.99802e+17,33,0,8.0,1.2,Alosa pseudoharengus (alewife), 
4187,199802,9802,1010,2,161,10,1.99802e+17,33,0,5.0,0.4,Alosa pseudoharengus (alewife), 
4188,199802,9802,3030,1,162,10,1.99802e+17,33,0,72.0,12.0,Alosa pseudoharengus (alewife), 
4189,199802,9802,3040,2,163,10,1.99802e+17,33,0,10.0,1.7,Alosa pseudoharengus (alewife), 
4190,199802,9802,3050,2,164,10,1.99802e+17,33,0,17.0,2.5,Alosa pseudoharengus (alewife), 
4191,199802,9802,3050,1,165,10,1.99802e+17,33,0,24.0,3.6,Alosa pseudoharengus (alewife), 
4192,199802,9802,3020,2,167,10,1.99802e+17,33,0,138.0,5.5,Alosa pseudoharengus (alewife), 
4193,199802,9802,3020,1,168,10,1.99802e+17,33,0,170.0,7.6,Alosa pseudoharengus (alewife), 
4194,199802,9802,1050,2,169,10,1.99802e+17,33,0,18.0,1.6,Alosa pseudoharengus (alewife), 
4195,199802,9802,3450,1,171,10,1.99802e+17,33,0,14.0,0.4,Alosa pseudoharengus (alewife), 
4196,199802,9802,1050,5,172,10,1.99802e+17,33,0,4.0,0.2,Alosa pseudoharengus (alewife), 
4197,199802,9802,1050,4,173,10,1.99802e+17,33,0,8.0,1.4,Alosa pseudoharengus (alewife), 
4198,199802,9802,1090,2,174,10,1.99802e+17,33,0,23.0,1.2,Alosa pseudoharengus (alewife), 
4199,199802,9802,3460,1,175,10,1.99802e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
4200,199802,9802,1090,3,178,10,1.99802e+17,33,0,6.0,0.9,Alosa pseudoharengus (alewife), 
4201,199802,9802,1130,8,205,10,1.99802e+17,33,0,1.0,0.2,Alosa pseudoharengus (alewife), 
4202,199802,9802,3550,1,208,10,1.99802e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
4203,199802,9802,1230,1,213,10,1.99802e+17,33,0,5.0,0.4,Alosa pseudoharengus (alewife), 
4204,199802,9802,1250,2,214,10,1.99802e+17,33,0,1.0,0.1,Alosa pseudoharengus (alewife), 
4205,199802,9802,1250,3,217,10,1.99802e+17,33,0,3.0,0.1,Alosa pseudoharengus (alewife), 
4206,199802,9802,1270,4,218,10,1.99802e+17,33,0,19.0,1.0,Alosa pseudoharengus (alewife), 
4207,199802,9802,3610,2,219,10,1.99802e+17,33,0,4.0,0.3,Alosa pseudoharengus (alewife), 
4208,199802,9802,1270,2,220,10,1.99802e+17,33,0,12.0,0.7,Alosa pseudoharengus (alewife), 
