,CRUISE6," ""CRUISE"""," ""STRATUM"""," ""TOW"""," ""STATION"""," ""STATUS_CODE"""," ""ID"""," ""SVSPP"""," ""CATCHSEX"""," ""EXPCATCHNUM"""," ""EXPCATCHWT"""," ""SCIENTIFIC_NAME"""," ""CATCH_COMMENT"""
1263,200001,2001,1740,5,10,10,2.00001e+17,109,0,2.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1264,200001,2001,1750,3,13,10,2.00001e+17,109,0,4.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1265,200001,2001,1750,4,14,10,2.00001e+17,109,0,3.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1266,200001,2001,1760,1,15,10,2.00001e+17,109,0,5.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1267,200001,2001,1710,4,18,10,2.00001e+17,109,0,3.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1268,200001,2001,1700,2,19,10,2.00001e+17,109,0,4.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1269,200001,2001,1700,1,20,10,2.00001e+17,109,0,10.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1270,200001,2001,1710,2,23,10,2.00001e+17,109,0,2.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1271,200001,2001,1700,3,24,10,2.00001e+17,109,0,2.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1272,200001,2001,1690,9,25,10,2.00001e+17,109,0,11.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1273,200001,2001,1690,4,26,10,2.00001e+17,109,0,15.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1274,200001,2001,1710,1,27,10,2.00001e+17,109,0,16.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1275,200001,2001,1720,1,28,10,2.00001e+17,109,0,24.0,0.1,Citharichthys arctifrons (Gulf stream flounder), 
1276,200001,2001,1700,4,29,10,2.00001e+17,109,0,20.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1277,200001,2001,1660,2,30,10,2.00001e+17,109,0,38.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1278,200001,2001,1670,1,31,10,2.00001e+17,109,0,103.0,1.4,Citharichthys arctifrons (Gulf stream flounder), 
1279,200001,2001,1660,3,32,10,2.00001e+17,109,0,5.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1280,200001,2001,1650,6,33,10,2.00001e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1281,200001,2001,1670,3,34,10,2.00001e+17,109,0,3.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1282,200001,2001,1680,1,35,10,2.00001e+17,109,0,8.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1283,200001,2001,1660,4,37,10,2.00001e+17,109,0,6.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1284,200001,2001,1660,1,38,10,2.00001e+17,109,0,20.0,0.1,Citharichthys arctifrons (Gulf stream flounder), 
1285,200001,2001,1670,4,39,10,2.00001e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1286,200001,2001,1620,1,42,10,2.00001e+17,109,0,2.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1287,200001,2001,1640,1,45,10,2.00001e+17,109,0,3.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1288,200001,2001,8520,1,48,10,2.00001e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1289,200001,2001,1650,5,55,10,2.00001e+17,109,0,13.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1290,200001,2001,1650,9,56,10,2.00001e+17,109,0,6.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1291,200001,2001,1650,3,57,10,2.00001e+17,109,0,7.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1292,200001,2001,1650,4,58,10,2.00001e+17,109,0,7.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1293,200001,2001,1650,8,62,10,2.00001e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1294,200001,2001,1690,8,66,10,2.00001e+17,109,0,16.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1295,200001,2001,1730,4,70,10,2.00001e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1296,200001,2001,1050,5,73,10,2.00001e+17,109,0,38.0,0.1,Citharichthys arctifrons (Gulf stream flounder), 
1297,200001,2001,1090,1,74,10,2.00001e+17,109,0,14.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1298,200001,2001,1090,3,75,10,2.00001e+17,109,0,2.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1299,200001,2001,1090,2,76,10,2.00001e+17,109,0,4.0,0.1,Citharichthys arctifrons (Gulf stream flounder), 
1300,200001,2001,1060,9,77,10,2.00001e+17,109,0,2.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1301,200001,2001,1050,3,78,10,2.00001e+17,109,0,12.0,0.3,Citharichthys arctifrons (Gulf stream flounder), 
1302,200001,2001,1050,4,80,10,2.00001e+17,109,0,2.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1303,200001,2001,1010,7,82,10,2.00001e+17,109,0,5.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1304,200001,2001,1010,8,83,10,2.00001e+17,109,0,1.0,0.1,Citharichthys arctifrons (Gulf stream flounder), 
1305,200001,2001,1010,6,84,10,2.00001e+17,109,0,6.0,0.1,Citharichthys arctifrons (Gulf stream flounder), 
1306,200001,2001,1010,3,85,10,2.00001e+17,109,0,47.0,0.1,Citharichthys arctifrons (Gulf stream flounder), 
1307,200001,2001,1020,4,86,10,2.00001e+17,109,0,92.0,3.0,Citharichthys arctifrons (Gulf stream flounder), 
1308,200001,2001,1020,8,90,10,2.00001e+17,109,0,39.0,0.8,Citharichthys arctifrons (Gulf stream flounder), 
1309,200001,2001,1010,2,91,10,2.00001e+17,109,0,3.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1310,200001,2001,1020,6,92,10,2.00001e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1311,200001,2001,1030,4,95,10,2.00001e+17,109,0,4.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1312,200001,2001,1040,2,98,10,2.00001e+17,109,0,5.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1313,200001,2001,1070,3,99,10,2.00001e+17,109,0,10.0,0.1,Citharichthys arctifrons (Gulf stream flounder), 
1314,200001,2001,1020,5,100,10,2.00001e+17,109,0,29.0,0.5,Citharichthys arctifrons (Gulf stream flounder), 
1315,200001,2001,1060,6,101,10,2.00001e+17,109,0,107.0,2.6,Citharichthys arctifrons (Gulf stream flounder), 
1316,200001,2001,1060,1,102,10,2.00001e+17,109,0,108.0,2.6,Citharichthys arctifrons (Gulf stream flounder), 
1317,200001,2001,1060,10,103,10,2.00001e+17,109,0,108.0,1.7,Citharichthys arctifrons (Gulf stream flounder), 
1318,200001,2001,1060,2,104,10,2.00001e+17,109,0,47.0,1.1,Citharichthys arctifrons (Gulf stream flounder), 
1319,200001,2001,1060,8,105,10,2.00001e+17,109,0,16.0,0.3,Citharichthys arctifrons (Gulf stream flounder), 
1320,200001,2001,1070,1,106,10,2.00001e+17,109,0,23.0,0.2,Citharichthys arctifrons (Gulf stream flounder), 
1321,200001,2001,1070,4,108,10,2.00001e+17,109,0,30.0,0.5,Citharichthys arctifrons (Gulf stream flounder), 
1322,200001,2001,1060,3,109,10,2.00001e+17,109,0,351.0,6.9,Citharichthys arctifrons (Gulf stream flounder), 
1323,200001,2001,1060,5,110,10,2.00001e+17,109,0,48.0,1.1,Citharichthys arctifrons (Gulf stream flounder), 
1324,200001,2001,1060,7,111,10,2.00001e+17,109,0,214.0,6.3,Citharichthys arctifrons (Gulf stream flounder), 
1325,200001,2001,1060,4,112,10,2.00001e+17,109,0,275.0,7.9,Citharichthys arctifrons (Gulf stream flounder), 
1326,200001,2001,1100,4,113,10,2.00001e+17,109,0,860.0,18.9,Citharichthys arctifrons (Gulf stream flounder), 
1327,200001,2001,1100,7,114,10,2.00001e+17,109,0,2.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1328,200001,2001,1100,1,115,10,2.00001e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1329,200001,2001,1100,6,116,10,2.00001e+17,109,0,21.0,0.2,Citharichthys arctifrons (Gulf stream flounder), 
1330,200001,2001,1100,5,117,10,2.00001e+17,109,0,4.0,0.1,Citharichthys arctifrons (Gulf stream flounder), 
1331,200001,2001,1100,2,118,10,2.00001e+17,109,0,9.0,0.2,Citharichthys arctifrons (Gulf stream flounder), 
1332,200001,2001,1110,3,119,10,2.00001e+17,109,0,3.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1333,200001,2001,1110,1,120,10,2.00001e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1334,200001,2001,1110,2,123,10,2.00001e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1335,200001,2001,1130,4,124,10,2.00001e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1336,200001,2001,1130,2,125,10,2.00001e+17,109,0,12.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1337,200001,2001,1130,3,126,10,2.00001e+17,109,0,4.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1338,200001,2001,1130,1,127,10,2.00001e+17,109,0,29.0,0.4,Citharichthys arctifrons (Gulf stream flounder), 
1339,200001,2001,1140,2,129,10,2.00001e+17,109,0,2.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1340,200101,2101,1030,1,1,10,2.00101e+17,109,0,5.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1341,200101,2101,1750,5,2,10,2.00101e+17,109,0,3.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1342,200101,2101,1750,3,3,10,2.00101e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1343,200101,2101,1740,4,5,10,2.00101e+17,109,0,29.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1344,200101,2101,1730,3,6,10,2.00101e+17,109,0,9.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1345,200101,2101,1740,3,7,10,2.00101e+17,109,0,15.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1346,200101,2101,1740,5,8,10,2.00101e+17,109,0,6.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1347,200101,2101,1740,1,9,10,2.00101e+17,109,0,3.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1348,200101,2101,1750,1,10,10,2.00101e+17,109,0,6.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1349,200101,2101,1700,1,14,10,2.00101e+17,109,0,6.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1350,200101,2101,1710,2,16,10,2.00101e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1351,200101,2101,1710,4,19,10,2.00101e+17,109,0,3.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1352,200101,2101,1710,3,22,10,2.00101e+17,109,0,3.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1353,200101,2101,1720,1,23,10,2.00101e+17,109,0,7.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1354,200101,2101,1710,1,24,10,2.00101e+17,109,0,5.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1355,200101,2101,1700,5,25,10,2.00101e+17,109,0,5.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1356,200101,2101,1680,2,26,10,2.00101e+17,109,0,5.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1358,200101,2101,1660,4,28,10,2.00101e+17,109,0,12.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1359,200101,2101,1660,1,29,10,2.00101e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1360,200101,2101,1660,2,31,10,2.00101e+17,109,0,7.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1361,200101,2101,1670,3,34,10,2.00101e+17,109,0,16.0,0.1,Citharichthys arctifrons (Gulf stream flounder), 
1362,200101,2101,1620,1,37,10,2.00101e+17,109,0,3.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1363,200101,2101,1610,4,43,10,2.00101e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1364,200101,2101,1610,6,45,10,2.00101e+17,109,0,20.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1365,200101,2101,1650,5,49,10,2.00101e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1366,200101,2101,1650,11,54,10,2.00101e+17,109,0,35.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1367,200101,2101,1650,6,55,10,2.00101e+17,109,0,14.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1368,200101,2101,1650,2,56,10,2.00101e+17,109,0,39.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1369,200101,2101,1690,1,61,10,2.00101e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1370,200101,2101,1690,7,62,10,2.00101e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1371,200101,2101,1690,9,65,10,2.00101e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1372,200101,2101,1690,5,66,10,2.00101e+17,109,0,34.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1373,200101,2101,1010,7,76,10,2.00101e+17,109,0,23.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1374,200101,2101,1010,6,77,10,2.00101e+17,109,0,17.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1375,200101,2101,1040,2,81,10,2.00101e+17,109,0,13.0,0.1,Citharichthys arctifrons (Gulf stream flounder), 
1376,200101,2101,1030,2,82,10,2.00101e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1377,200101,2101,1040,1,83,10,2.00101e+17,109,0,11.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1378,200101,2101,1020,1,84,10,2.00101e+17,109,0,6.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1379,200101,2101,1020,5,85,10,2.00101e+17,109,0,35.0,0.2,Citharichthys arctifrons (Gulf stream flounder), 
1380,200101,2101,1020,3,86,10,2.00101e+17,109,0,38.0,0.3,Citharichthys arctifrons (Gulf stream flounder), 
1381,200101,2101,1030,3,87,10,2.00101e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1382,200101,2101,1020,4,89,10,2.00101e+17,109,0,18.0,0.1,Citharichthys arctifrons (Gulf stream flounder), 
1383,200101,2101,1020,7,90,10,2.00101e+17,109,0,10.0,0.1,Citharichthys arctifrons (Gulf stream flounder), 
1384,200101,2101,1050,4,92,10,2.00101e+17,109,0,26.0,0.2,Citharichthys arctifrons (Gulf stream flounder), 
1385,200101,2101,1050,5,93,10,2.00101e+17,109,0,12.0,0.2,Citharichthys arctifrons (Gulf stream flounder), 
1386,200101,2101,1010,1,95,10,2.00101e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1387,200101,2101,1010,5,96,10,2.00101e+17,109,0,21.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1388,200101,2101,1010,8,97,10,2.00101e+17,109,0,2.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1389,200101,2101,1020,9,98,10,2.00101e+17,109,0,12.0,0.2,Citharichthys arctifrons (Gulf stream flounder), 
1390,200101,2101,1060,3,99,10,2.00101e+17,109,0,44.0,0.8,Citharichthys arctifrons (Gulf stream flounder), 
1391,200101,2101,1060,8,100,10,2.00101e+17,109,0,127.0,2.4,Citharichthys arctifrons (Gulf stream flounder), 
1392,200101,2101,1060,5,101,10,2.00101e+17,109,0,2.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1393,200101,2101,1060,11,102,10,2.00101e+17,109,0,13.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1394,200101,2101,1070,2,103,10,2.00101e+17,109,0,27.0,0.2,Citharichthys arctifrons (Gulf stream flounder), 
1395,200101,2101,1070,1,104,10,2.00101e+17,109,0,39.0,0.4,Citharichthys arctifrons (Gulf stream flounder), 
1396,200101,2101,1060,7,105,10,2.00101e+17,109,0,77.0,1.9,Citharichthys arctifrons (Gulf stream flounder), 
1397,200101,2101,1060,12,106,10,2.00101e+17,109,0,42.0,1.0,Citharichthys arctifrons (Gulf stream flounder), 
1399,200101,2101,1060,6,108,10,2.00101e+17,109,0,68.0,1.4,Citharichthys arctifrons (Gulf stream flounder), 
1400,200101,2101,1060,4,109,10,2.00101e+17,109,0,33.0,0.8,Citharichthys arctifrons (Gulf stream flounder), 
1401,200101,2101,1060,9,110,10,2.00101e+17,109,0,92.0,1.9,Citharichthys arctifrons (Gulf stream flounder), 
1402,200101,2101,1050,3,111,10,2.00101e+17,109,0,3.0,0.1,Citharichthys arctifrons (Gulf stream flounder), 
1403,200101,2101,1050,9,114,10,2.00101e+17,109,0,7.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1404,200101,2101,1050,6,115,10,2.00101e+17,109,0,11.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1405,200101,2101,1050,10,116,10,2.00101e+17,109,0,6.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1406,200101,2101,1050,2,117,10,2.00101e+17,109,0,4.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1407,200101,2101,1090,4,118,10,2.00101e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1408,200101,2101,1090,5,124,10,2.00101e+17,109,0,7.0,0.3,Citharichthys arctifrons (Gulf stream flounder), 
1409,200101,2101,1060,13,126,10,2.00101e+17,109,0,55.0,1.3,Citharichthys arctifrons (Gulf stream flounder), 
1410,200101,2101,1100,6,127,10,2.00101e+17,109,0,33.0,0.5,Citharichthys arctifrons (Gulf stream flounder), 
1411,200101,2101,1060,1,128,10,2.00101e+17,109,0,146.0,3.1,Citharichthys arctifrons (Gulf stream flounder), 
1412,200101,2101,1070,4,129,10,2.00101e+17,109,0,4.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1413,200101,2101,1080,1,130,10,2.00101e+17,109,0,13.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1414,200101,2101,1080,2,131,10,2.00101e+17,109,0,13.0,0.1,Citharichthys arctifrons (Gulf stream flounder), 
1415,200101,2101,1070,3,132,10,2.00101e+17,109,0,2.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1416,200101,2101,1110,2,133,10,2.00101e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1417,200101,2101,1120,1,134,10,2.00101e+17,109,0,11.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1418,200101,2101,1100,3,136,10,2.00101e+17,109,0,22.0,0.6,Citharichthys arctifrons (Gulf stream flounder), 
1419,200101,2101,1100,8,137,10,2.00101e+17,109,0,6.0,0.1,Citharichthys arctifrons (Gulf stream flounder), 
1420,200101,2101,1100,7,139,10,2.00101e+17,109,0,44.0,1.1,Citharichthys arctifrons (Gulf stream flounder), 
1421,200101,2101,1110,3,140,10,2.00101e+17,109,0,4.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1422,200101,2101,1120,2,141,10,2.00101e+17,109,0,2.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1423,200101,2101,1100,9,142,10,2.00101e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1424,200101,2101,1110,1,143,10,2.00101e+17,109,0,13.0,0.1,Citharichthys arctifrons (Gulf stream flounder), 
1425,200101,2101,1100,2,144,10,2.00101e+17,109,0,17.0,0.5,Citharichthys arctifrons (Gulf stream flounder), 
1426,200101,2101,1100,12,150,10,2.00101e+17,109,0,50.0,0.6,Citharichthys arctifrons (Gulf stream flounder), 
1427,200101,2101,1150,1,151,10,2.00101e+17,109,0,42.0,0.5,Citharichthys arctifrons (Gulf stream flounder), 
1428,200101,2101,1140,1,152,10,2.00101e+17,109,0,5.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1429,200101,2101,1130,2,153,10,2.00101e+17,109,0,37.0,0.6,Citharichthys arctifrons (Gulf stream flounder), 
1430,200101,2101,1130,5,154,10,2.00101e+17,109,0,6.0,0.2,Citharichthys arctifrons (Gulf stream flounder), 
1431,200101,2101,1130,1,155,10,2.00101e+17,109,0,4.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1432,200101,2101,1130,7,156,10,2.00101e+17,109,0,7.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1433,200101,2101,1140,2,157,10,2.00101e+17,109,0,1.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1434,200101,2101,1150,2,158,10,2.00101e+17,109,0,2.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1435,200101,2101,1140,4,160,10,2.00101e+17,109,0,5.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1436,200101,2101,1130,8,161,10,2.00101e+17,109,0,9.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1437,200101,2101,1170,2,168,10,2.00101e+17,109,0,2.0,0.0,Citharichthys arctifrons (Gulf stream flounder), 
1438,200101,2101,1160,6,170,10,2.00101e+17,109,0,8.0,0.1,Citharichthys arctifrons (Gulf stream flounder), 
1620,200401,200401,1660,3,43,10,2.00401e+17,109,0,28.0,0.082,Citharichthys arctifrons (Gulf stream flounder),ss catch record for non-mix was changed from .77 to .077  JD
1774,200603,200603,1050,4,87,10,2.00603e+17,109,0,11.0,0.14,Citharichthys arctifrons (Gulf stream flounder),Indid #4 deleted - YOY not required - LJB
1783,200603,200603,1060,1,96,10,2.00603e+17,109,0,145.0,4.16,Citharichthys arctifrons (Gulf stream flounder),05/11/2006-weight off by 1.255 or 43.2% versus predicted weight-possible 1.0kg bucket tare missing from catchwt-changed catchwt from 4.16 to 3.16-LJB
1841,200702,200702,1060,2,75,10,2.00702e+17,109,0,93.0,1.52,Citharichthys arctifrons (Gulf stream flounder),during QA changed catch weights from 3.000 to 1.520. sub-sample weights duplicated.
1873,199201,9201,1090,3,109,10,1.99201e+17,102,0,1.0,0.3,Hippoglossoides platessoides (American plaice), 
1874,199201,9201,1190,2,118,10,1.99201e+17,102,0,4.0,2.9,Hippoglossoides platessoides (American plaice), 
1875,199201,9201,1130,6,119,10,1.99201e+17,102,0,3.0,2.0,Hippoglossoides platessoides (American plaice), 
1876,199201,9201,1130,2,123,10,1.99201e+17,102,0,2.0,1.4,Hippoglossoides platessoides (American plaice), 
1877,199201,9201,1130,4,124,10,1.99201e+17,102,0,2.0,1.9,Hippoglossoides platessoides (American plaice), 
1878,199201,9201,1190,7,125,10,1.99201e+17,102,0,3.0,0.9,Hippoglossoides platessoides (American plaice), 
1879,199201,9201,1160,1,126,10,1.99201e+17,102,0,3.0,3.4,Hippoglossoides platessoides (American plaice), 
1880,199201,9201,1160,4,127,10,1.99201e+17,102,0,3.0,2.3,Hippoglossoides platessoides (American plaice), 
1881,199201,9201,1160,3,128,10,1.99201e+17,102,0,4.0,1.8,Hippoglossoides platessoides (American plaice), 
1882,199201,9201,1160,5,129,10,1.99201e+17,102,0,10.0,3.6,Hippoglossoides platessoides (American plaice), 
1883,199201,9201,1160,2,130,10,1.99201e+17,102,0,20.0,9.6,Hippoglossoides platessoides (American plaice), 
1884,199201,9201,1190,6,131,10,1.99201e+17,102,0,12.0,8.2,Hippoglossoides platessoides (American plaice), 
1885,199201,9201,1190,4,132,10,1.99201e+17,102,0,8.0,3.8,Hippoglossoides platessoides (American plaice), 
1886,199201,9201,1190,1,135,10,1.99201e+17,102,0,1.0,0.5,Hippoglossoides platessoides (American plaice), 
1887,199201,9201,1230,1,136,10,1.99201e+17,102,0,10.0,7.0,Hippoglossoides platessoides (American plaice), 
1888,199201,9201,1230,2,137,10,1.99201e+17,102,0,20.0,6.4,Hippoglossoides platessoides (American plaice), 
1889,199201,9201,1240,1,138,10,1.99201e+17,102,0,23.0,8.7,Hippoglossoides platessoides (American plaice), 
1890,199301,9301,1060,2,93,10,1.99301e+17,102,0,1.0,0.1,Hippoglossoides platessoides (American plaice), 
1891,199301,9301,1140,3,114,10,1.99301e+17,102,0,1.0,1.2,Hippoglossoides platessoides (American plaice), 
1892,199301,9301,1130,9,116,10,1.99301e+17,102,0,1.0,0.8,Hippoglossoides platessoides (American plaice), 
1893,199301,9301,1130,1,118,10,1.99301e+17,102,0,1.0,0.8,Hippoglossoides platessoides (American plaice), 
1894,199301,9301,1130,4,124,10,1.99301e+17,102,0,1.0,0.4,Hippoglossoides platessoides (American plaice), 
1895,199401,9401,1090,3,117,10,1.99401e+17,102,0,1.0,0.3,Hippoglossoides platessoides (American plaice), 
1896,199401,9401,1190,6,125,10,1.99401e+17,102,0,1.0,0.2,Hippoglossoides platessoides (American plaice), 
1897,199401,9401,1130,1,128,10,1.99401e+17,102,0,1.0,0.3,Hippoglossoides platessoides (American plaice), 
1898,199401,9401,1160,2,136,10,1.99401e+17,102,0,1.0,0.4,Hippoglossoides platessoides (American plaice), 
1899,199401,9401,1160,3,138,10,1.99401e+17,102,0,1.0,0.9,Hippoglossoides platessoides (American plaice), 
1900,199401,9401,1160,4,141,10,1.99401e+17,102,0,5.0,2.4,Hippoglossoides platessoides (American plaice), 
1901,199401,9401,1160,5,142,10,1.99401e+17,102,0,2.0,1.1,Hippoglossoides platessoides (American plaice), 
1902,199401,9401,1190,3,143,10,1.99401e+17,102,0,1.0,1.2,Hippoglossoides platessoides (American plaice), 
1903,199401,9401,1100,18,161,10,1.99401e+17,102,0,1.0,1.1,Hippoglossoides platessoides (American plaice), 
1904,199502,9502,1100,9,112,10,1.99502e+17,102,0,1.0,0.2,Hippoglossoides platessoides (American plaice), 
1905,199502,9502,1130,3,121,10,1.99502e+17,102,0,1.0,0.2,Hippoglossoides platessoides (American plaice), 
1906,199502,9502,1160,9,130,10,1.99502e+17,102,0,1.0,0.7,Hippoglossoides platessoides (American plaice), 
1907,199502,9502,1160,5,131,10,1.99502e+17,102,0,3.0,0.8,Hippoglossoides platessoides (American plaice), 
1908,199502,9502,1160,10,132,10,1.99502e+17,102,0,5.0,1.4,Hippoglossoides platessoides (American plaice), 
1909,199502,9502,1160,3,133,10,1.99502e+17,102,0,1.0,0.6,Hippoglossoides platessoides (American plaice), 
1910,199502,9502,1160,2,134,10,1.99502e+17,102,0,3.0,0.9,Hippoglossoides platessoides (American plaice), 
1911,199502,9502,1160,7,135,10,1.99502e+17,102,0,6.0,5.2,Hippoglossoides platessoides (American plaice), 
1912,199502,9502,1160,4,136,10,1.99502e+17,102,0,8.0,5.1,Hippoglossoides platessoides (American plaice), 
1913,199502,9502,1160,6,137,10,1.99502e+17,102,0,29.0,16.3,Hippoglossoides platessoides (American plaice), 
1914,199502,9502,1160,1,138,10,1.99502e+17,102,0,1.0,0.3,Hippoglossoides platessoides (American plaice), 
1915,199502,9502,1220,1,144,10,1.99502e+17,102,0,6.0,1.6,Hippoglossoides platessoides (American plaice), 
1916,199502,9502,1210,3,145,10,1.99502e+17,102,0,4.0,1.7,Hippoglossoides platessoides (American plaice), 
1917,199502,9502,1190,3,151,10,1.99502e+17,102,0,2.0,0.4,Hippoglossoides platessoides (American plaice), 
1918,199502,9502,1230,2,155,10,1.99502e+17,102,0,1.0,0.1,Hippoglossoides platessoides (American plaice), 
